INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (1,'1','SOLIZ','EMA','1','12345678','1981-01-01','1','1','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (91,'1','GONZÁLEZ','CÉSAR','1','12345678','1981-01-01','2','11','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (92,'1','PEREZ','AQUILINO','1','12345678','1981-01-01','2','11','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (93,'1','RUPPEL','ALÁN','1','12345678','1981-01-01','2','11','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (94,'1','OLIVERA','FABIÁN','1','12345678','1981-01-01','2','11','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (95,'1','RAMÍREZ DO SANTOS','LUCAS','1','12345678','1981-01-01','2','11','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (96,'1','ZÁRATE','ARIEL','1','12345678','1981-01-01','2','11','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (97,'1','ROTELA','JUAN CARLOS ','1','12345678','1981-01-01','2','11','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (98,'1','MONTERO','LUCAS','1','12345678','1981-01-01','2','11','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (99,'1','IREPA','DAMIAN ANTONIO','1','12345678','1981-01-01','2','11','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (100,'1','TALAVERA VELAZQUEZ','OSCAR','1','12345678','1981-01-01','2','11','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (101,'1','PEDROZO','LEONARDO JAVIER ','1','12345678','1981-01-01','2','11','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (102,'1','OJEDA','DANIEL JORGE','1','12345678','1981-01-01','2','11','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (103,'1','PEDROZO','ADRIAN','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (104,'1','ACHUCARRO','MARCELO ABRAHAM','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (105,'1','AGUILAR','NILTON JOSE','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (106,'1','AIZPITARTE','SERRA OMAR','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (107,'1','ALBANESE','JONATHAN','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (108,'1','ALCOVERRO','JUAN M. ','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (109,'1','ALMIRON','PABLO ALEJANDRO','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (110,'1','AMARILLA','ANGEL NICOLAS','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (111,'1','BORJA','AXEL ELIGIO','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (112,'1','AYALA','DAVID CAMILO ','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (113,'1','BAREIRO','CLAUDIO','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (114,'1','BAREIRO','SEBASTIAN MIGUEL','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (115,'1','BARRIOS','CARLOS ALBERTO','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (116,'1','BARRIOS','LUCAS','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (117,'1','BENITEZ','DARIO ALBERTO ','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (118,'1','BENITEZ','NICOLAS','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (119,'1','BERMUDEZ','DARIO','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (120,'1','BOGADO','CLAUDIO','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (121,'1','BRACAMONTE','NELSON','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (122,'1','BUIATTI','MAXIMILIANO','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (123,'1','CABRERA','DIEGO RODRIGO','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (124,'1','CACERES','MATIAS SEBASTIAN','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (125,'1','CACERES','OSVALDO RAMON ','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (126,'1','CENTENO','FRANCISCO','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (127,'1','CHAVEZ','CRISTIAN','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (128,'1','CORREA','EMANUEL GERMAN ','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (129,'1','CRISTALDO','EMERITO','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (130,'1','CRISTALDO','GUSTAVO RICARDO','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (131,'1','DE','OLIVERA JOSE','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (132,'1','DO','AMARAL CARLOS','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (133,'1','DOS SANTOS','LUCAS','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (134,'1','DUARTE','JAVIER LUIS','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (135,'1','DUARTE','RAMON','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (136,'1','ENCINA','WALTER','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (137,'1','ESCOBAR','CARLOS RAFAEL','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (138,'1','ESPALTER','LEANDRO AGUSTIN','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (139,'1','ESQUIVEL','NICOLAS','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (140,'1','FELEZ','RAMON FRANCISCO','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (141,'1','GARAYO','YONATAN ALEJANDRO','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (142,'1','GOMEZ','ADRIAN','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (143,'1','GOMEZ','FRANCISCO RAMON','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (144,'1','GOMEZ','LEONARDO','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (145,'1','GONZALEZ','HECTOR MAXIMILIANO','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (146,'1','GONZALEZ','RAFAEL','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (147,'1','GONZALEZ','RICHARD GABRIEL','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (148,'1','HERMOSA','ANDRES','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (149,'1','SAUCEDO','JAVIER','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (150,'1','KOZAK','RAUL','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (151,'1','LAMBARE','PABLO','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (152,'1','LATTANZIO','FEDERICO','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (153,'1','LEDEZMA','JONATHAN MICHEL','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (154,'1','LEIVA','ANIBAL','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (155,'1','MARKEZ','WALTER','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (156,'1','MARTINEZ','ELADIO','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (157,'1','MARTYNIUK','FERNANDO D.','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (158,'1','MAYOL','MATIAS','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (159,'1','MEDINA','RAMON ALFREDO','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (160,'1','MOLINA','GONZALO ','1','12345678','1981-01-01','2','4','4','1','5',DEFAULT,'2');
